PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
JH,FLAVIO RECEITA FEDERAL p16,DESTAQUE,KLB,2022,Feb,22,Tue,13,46,45
JH,FLAVIO RECEITA FEDERAL p85,DESTAQUE,KLB,2022,Feb,22,Tue,13,41,20
JH,FLAVIO RECEITA FEDERAL p85,DESTAQUE,KLB,2022,Feb,22,Tue,13,45,42
JH,FLAVIO RECEITA FEDERAL PG 159,DESTAQUE,x,2022,Feb,22,Tue,13,38,14
JH,FLAVIO RECEITA FEDERAL PG 160,DESTAQUE,x,2022,Feb,22,Tue,13,41,6
JH,FLAVIO RECEITA FEDERAL PG 56,DESTAQUE,KMB,2022,Feb,22,Tue,13,50,35
JH,FLAVIO RECEITA FEDERAL PG 68,DESTAQUE,KMB,2022,Feb,22,Tue,13,53,51
JH,ITAMARATY,DESTAQUE,KLB,2022,Feb,22,Tue,11,24,6
JN,FUNDO,ARTE,x,2022,Feb,22,Tue,19,44,30
JN,FUNDO,ARTE,x,2022,Feb,22,Tue,20,50,34
JN,POSSE FACHIN AGENDA BOLSONARO,PASSEIO,x,2022,Feb,22,Tue,18,0,58
JN,POSSE FACHIN AGENDA BOLSONARO,PASSEIO,x,2022,Feb,22,Tue,20,3,8
JN,POSSE FACHIN FATO OU FAKE,PASSEIO,x,2022,Feb,22,Tue,20,18,22
JN,POSSE FACHIN NOTA BOLSONARO,DESTAQUE,x,2022,Feb,22,Tue,16,23,31
JN,RECEITA FLAVIO PG  folha de sp,DESTAQUE,x,2022,Feb,22,Tue,18,48,49
JN,RECEITA FLAVIO PG 159,DESTAQUE,x,2022,Feb,22,Tue,18,27,58
JN,RECEITA FLAVIO PG 160,DESTAQUE,x,2022,Feb,22,Tue,18,31,56
JN,RECEITA FLAVIO PG 21 e 22,DESTAQUE,x,2022,Feb,22,Tue,18,37,31
