PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
GNEWS,EMBAIXADA UCRANIA FACEBOOK,DESTAQUE,IRB,2022,Feb,24,Thu,8,37,31
GNEWS,EMBAIXADA UCRANIA,DESTAQUE,IRB,2022,Feb,24,Thu,8,2,17
GNEWS,EMBAIXADA UCRANIA,DESTAQUE,IRB,2022,Feb,24,Thu,8,35,33
GNEWS,EMBAIXADA UCRANIA,DESTAQUE,IRB,2022,Feb,24,Thu,8,59,34
GNEWS,NOTA ITAMARATY,DESTAQUE,AMB,2022,Feb,24,Thu,11,28,43
GNEWS,NOTA ITAMARATY,DESTAQUE,AMB,2022,Feb,24,Thu,11,39,5
GNEWS,NOTA ITAMARATY,DESTAQUE,AMB,2022,Feb,24,Thu,11,44,52
GNEWS,NOTA ITAMARATY,DESTAQUE,IRB,2022,Feb,24,Thu,11,57,19
GNEWS,NOTA ITAMARATY,DESTAQUE,IRB,2022,Feb,24,Thu,11,52,31
GNEWS,SETOR,ARTE,x,2022,Feb,24,Thu,23,10,54
GNEWS,SETOR,ARTE,x,2022,Feb,24,Thu,21,42,32
GNEWS,TWITTER BOLSONARO,DESTAQUE,x,2022,Feb,24,Thu,16,14,26
J10,TWITTER VICTORIA NULAND,DESTAQUE,x,2022,Feb,24,Thu,20,29,8
J10,VOTO,DISPLAY,x,2022,Feb,24,Thu,21,17,34
J10,VOTO,DISPLAY,x,2022,Feb,24,Thu,21,19,55
JH,IMPOSTO DE RENDA 2,ARTE,KMB,2022,Feb,24,Thu,12,56,19
JH,IMPOSTO DE RENDA,ARTE,IRB,2022,Feb,24,Thu,12,53,31
JH,JOGOS DE AZAR 1,ARTE,KMB,2022,Feb,24,Thu,12,5,35
JH,JOGOS DE AZAR 1,ARTE,KMB,2022,Feb,24,Thu,12,29,30
JH,JOGOS DE AZAR 1,ARTE,KMB,2022,Feb,24,Thu,13,32,0
JH,NOTA ITAMARATY,DESTAQUE,IRB,2022,Feb,24,Thu,11,16,25
JN,JOGOS DE AZAR,ARTE,GVB,2022,Feb,24,Thu,19,37,51
JN,JOGOS DE AZAR,ARTE,GVB,2022,Feb,24,Thu,19,47,23
JN,POSICAO BRASIL FOTO EUA,FOTO,x,2022,Feb,24,Thu,19,29,47
JN,POSICAO BRASIL FOTOS EUA 2,FOTO,x,2022,Feb,24,Thu,19,34,18
JN,POSICAO BRASIL FOTOS EUA 2,FOTO,x,2022,Feb,24,Thu,19,43,33
JN,POSICAO BRASIL NOTA ITAMARATY,PASSEIO,x,2022,Feb,24,Thu,19,33,51
JN,POSICAO BRASIL TWITTER BOLSONARO,DESTAQUE,x,2022,Feb,24,Thu,19,14,0
x,DE,x,x,2022,Feb,24,Thu,18,17,27
x,DE,x,x,2022,Feb,24,Thu,19,40,24
