PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
JH,MEDIDAS ANTIVACINAS,DESTAQUE,x,2022,Jan,28,Fri,13,39,21
JN,ANTIVACINA ARTE REDE,ARTE,x,2022,Jan,28,Fri,20,13,47
JN,AUTOTESTE,ARTE,x,2022,Jan,28,Fri,18,30,31
JN,AUTOTESTE,ARTE,x,2022,Jan,28,Fri,18,44,41
JN,DESTAQUE DECISAO AGRAVO,DESTAQUE,x,2022,Jan,28,Fri,18,3,21
JN,DESTAQUE DECISAO AGRAVO,DESTAQUE,x,2022,Jan,28,Fri,18,3,26
JN,DESTAQUE DECISAO AGRAVO,DESTAQUE,x,2022,Jan,28,Fri,18,53,15
JN,DESTAQUE DECISAO AGRAVO,DESTAQUE,x,2022,Jan,28,Fri,18,3,32
JN,DESTAQUE DECISAO AGRAVO,DESTAQUE,x,2022,Jan,28,Fri,18,3,37
JN,DESTAQUE INQUERITO,DESTAQUE,GVB,2022,Jan,28,Fri,19,58,7
JN,DESTAQUE INQUERITO,DESTAQUE,GVB,2022,Jan,28,Fri,20,8,31
JN,DESTAQUE INQUERITO,DESTAQUE,GVB,2022,Jan,28,Fri,19,58,32
JN,DESTAQUE,DESTAQUE,x,2022,Jan,28,Fri,20,5,18
JN,FOTO,FOTO,PHB,2022,Jan,28,Fri,17,33,19
JN,MOVIMENTO ANTIVACINA GOVERNO,DESTAQUE,KLB,2022,Jan,28,Fri,19,15,36
JN,RESULTADO CONTAS,ARTE,x,2022,Jan,28,Fri,19,52,41
JN,RESULTADO CONTAS,ARTE,x,2022,Jan,28,Fri,20,4,30
JN,RESULTADO CONTAS,ARTE,x,2022,Jan,28,Fri,19,59,2
