PRODUÇÃO,RETRANCA,TIPO,ARTISTA,ANO,MÊS,DIA,SEMANA,HORA,MINUTOS,SEGUNDOS
DF2,CALOTE PISCINA,DESTAQUE,KLB,2022,Feb,17,Thu,16,5,24
DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,17,Thu,18,15,32
DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,17,Thu,17,12,6
DF2,DESTAQUE,DESTAQUE,PHB,2022,Feb,17,Thu,17,17,51
DF2,SITUACAO FROTA DAS EMPRESAS,ARTE,KLB,2022,Feb,17,Thu,18,15,53
DF2,SITUACAO FROTA DAS EMPRESAS,ARTE,KLB,2022,Feb,17,Thu,18,22,53
x,FATO OU FAKE,x,x,2022,Feb,17,Thu,5,25,20
GE,ARTE,ARTE,x,2022,Feb,17,Thu,11,16,3
GE,FLAMENGO,FOTO,KMB,2022,Feb,17,Thu,10,39,22
GE,PALMEIRAS,ARTE,IRB,2022,Feb,17,Thu,10,0,28
GNEWS,DOCUMENTO PG 27,DESTAQUE,x,2022,Feb,17,Thu,21,43,29
GNEWS,DOCUMENTO PG 31,DESTAQUE,x,2022,Feb,17,Thu,21,45,49
GNEWS,MUDANCA,x,x,2022,Feb,17,Thu,22,30,20
GNEWS,RESPOSTA,x,x,2022,Feb,17,Thu,18,29,45
H1,ALTER,MAPA,x,2022,Feb,17,Thu,20,16,5
H1,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,19,48,0
H1,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,19,48,11
H1,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,19,48,34
H1,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,19,48,44
H1,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,19,48,21
JG,ARAS ARQUIVA PG 21,DESTAQUE,x,2022,Feb,17,Thu,22,0,33
JG,ARAS ARQUIVA PG 24,DESTAQUE,x,2022,Feb,17,Thu,23,10,57
JG,ARAS ARQUIVA PG 26,DESTAQUE,x,2022,Feb,17,Thu,22,2,8
JG,ARAS ARQUIVA PG 27,DESTAQUE,x,2022,Feb,17,Thu,22,6,14
JH,GRAVIDAS TRABALHO,ARTE,KMB,2022,Feb,17,Thu,11,12,3
JH,GRAVIDAS TRABALHO,ARTE,KMB,2022,Feb,17,Thu,12,23,24
JH,PF ALTER DO CHAO folha de sp,PASSEIO,KMB,2022,Feb,17,Thu,12,21,28
JH,PF ALTER DO CHAO PG 11,DESTAQUE,KMB,2022,Feb,17,Thu,12,57,11
JH,PF ALTER DO CHAO PG 13,DESTAQUE,IRB,2022,Feb,17,Thu,12,19,14
JH,PF ALTER DO CHAO PG 15,DESTAQUE,IRB,2022,Feb,17,Thu,12,24,16
JH,PF ALTER DO CHAO PG 15,DESTAQUE,IRB,2022,Feb,17,Thu,12,51,12
JN,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,18,17,35
JN,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,18,17,56
JN,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,18,35,3
JN,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,18,34,22
JN,LAUDO ALTER DO CHAO,FOTO,x,2022,Feb,17,Thu,18,17,46
